"avgServedBlocksDl:vector MultiCell_withSecondaryGnb.masterEnb1.cellularNic.mac ($carrierFreq0=2GHz, $carrierBands0=6, $carrierFreq1=6GHz, $carrierBands1=6, $nrCarrier=0, $numUe=10, $numUeApps=2, #0 - MultiCell-CBR-DL-0-20211017-22:40:34-2554)",,"avgServedBlocksDl:vector MultiCell_withSecondaryGnb.secondaryGnb1.cellularNic.mac ($carrierFreq0=2GHz, $carrierBands0=6, $carrierFreq1=6GHz, $carrierBands1=6, $nrCarrier=0, $numUe=10, $numUeApps=2, #0 - MultiCell-CBR-DL-0-20211017-22:40:34-2554)",,"avgServedBlocksDl:vector MultiCell_withSecondaryGnb.masterEnb2.cellularNic.mac ($carrierFreq0=2GHz, $carrierBands0=6, $carrierFreq1=6GHz, $carrierBands1=6, $nrCarrier=0, $numUe=10, $numUeApps=2, #0 - MultiCell-CBR-DL-0-20211017-22:40:34-2554)",,"avgServedBlocksDl:vector MultiCell_withSecondaryGnb.secondaryGnb2.cellularNic.mac ($carrierFreq0=2GHz, $carrierBands0=6, $carrierFreq1=6GHz, $carrierBands1=6, $nrCarrier=0, $numUe=10, $numUeApps=2, #0 - MultiCell-CBR-DL-0-20211017-22:40:34-2554)",
38.97,0,38.97,0,38.97,0,38.97,0
38.971,1,38.971,0,38.971,0,38.971,0
38.972,0,38.972,0,38.972,1,38.972,2
38.973,0,38.973,1,38.973,4,38.973,0
38.974,0,38.974,1,38.974,4,38.974,1
38.975,0,38.975,1,38.975,3,38.975,0
38.976,0,38.976,0,38.976,2,38.976,1
38.977,1,38.977,0,38.977,0,38.977,0
38.978,0,38.978,0,38.978,2,38.978,1
38.979,0,38.979,1,38.979,3,38.979,0
38.98,2,38.98,0,38.98,2,38.98,0
38.981,0,38.981,0,38.981,0,38.981,0
38.982,0,38.982,0,38.982,0,38.982,0
38.983,0,38.983,0,38.983,0,38.983,0
38.984,0,38.984,0,38.984,0,38.984,0
38.985,0,38.985,0,38.985,0,38.985,0
38.986,0,38.986,0,38.986,0,38.986,0
38.987,0,38.987,0,38.987,0,38.987,0
38.988,0,38.988,0,38.988,0,38.988,0
38.989,0,38.989,0,38.989,0,38.989,0
38.99,0,38.99,0,38.99,0,38.99,0
38.991,1,38.991,0,38.991,0,38.991,0
38.992,0,38.992,0,38.992,1,38.992,2
38.993,0,38.993,1,38.993,4,38.993,0
38.994,0,38.994,1,38.994,3,38.994,1
38.995,0,38.995,1,38.995,4,38.995,0
38.996,0,38.996,0,38.996,2,38.996,1
38.997,1,38.997,0,38.997,0,38.997,0
38.998,0,38.998,0,38.998,2,38.998,1
38.999,0,38.999,1,38.999,1,38.999,0
39,2,39,0,39,2,39,0
39.001,0,39.001,0,39.001,0,39.001,0
39.002,0,39.002,0,39.002,0,39.002,0
39.003,0,39.003,0,39.003,0,39.003,0
39.004,0,39.004,0,39.004,0,39.004,0
39.005,0,39.005,0,39.005,1,39.005,0
39.006,0,39.006,0,39.006,0,39.006,0
39.007,0,39.007,0,39.007,0,39.007,0
39.008,0,39.008,0,39.008,0,39.008,0
39.009,0,39.009,0,39.009,0,39.009,0
39.01,0,39.01,0,39.01,0,39.01,0
39.011,1,39.011,0,39.011,0,39.011,0
39.012,0,39.012,0,39.012,1,39.012,2
39.013,0,39.013,1,39.013,4,39.013,0
39.014,0,39.014,1,39.014,4,39.014,1
39.015,0,39.015,1,39.015,3,39.015,0
39.016,0,39.016,0,39.016,2,39.016,1
39.017,1,39.017,0,39.017,0,39.017,0
39.018,0,39.018,0,39.018,2,39.018,1
39.019,0,39.019,1,39.019,3,39.019,0
39.02,2,39.02,0,39.02,2,39.02,0
39.021,0,39.021,0,39.021,0,39.021,0
39.022,0,39.022,0,39.022,0,39.022,0
39.023,0,39.023,0,39.023,0,39.023,0
39.024,0,39.024,0,39.024,1,39.024,0
39.025,0,39.025,1,39.025,0,39.025,0
39.026,0,39.026,0,39.026,0,39.026,0
39.027,0,39.027,0,39.027,0,39.027,0
39.028,0,39.028,0,39.028,0,39.028,0
39.029,0,39.029,0,39.029,0,39.029,0
39.03,0,39.03,0,39.03,0,39.03,0
39.031,1,39.031,0,39.031,0,39.031,0
39.032,0,39.032,0,39.032,1,39.032,2
39.033,0,39.033,1,39.033,4,39.033,0
39.034,0,39.034,1,39.034,3,39.034,1
39.035,0,39.035,1,39.035,4,39.035,0
39.036,0,39.036,0,39.036,2,39.036,1
39.037,1,39.037,0,39.037,0,39.037,0
39.038,0,39.038,0,39.038,2,39.038,1
39.039,0,39.039,1,39.039,3,39.039,0
39.04,2,39.04,0,39.04,2,39.04,0
39.041,0,39.041,0,39.041,0,39.041,0
39.042,0,39.042,0,39.042,0,39.042,0
39.043,0,39.043,0,39.043,0,39.043,0
39.044,0,39.044,0,39.044,0,39.044,0
39.045,0,39.045,1,39.045,0,39.045,0
39.046,0,39.046,0,39.046,0,39.046,0
39.047,0,39.047,0,39.047,0,39.047,0
39.048,0,39.048,0,39.048,0,39.048,0
39.049,0,39.049,0,39.049,0,39.049,0
39.05,0,39.05,0,39.05,0,39.05,0
39.051,1,39.051,0,39.051,0,39.051,0
39.052,0,39.052,0,39.052,1,39.052,2
39.053,0,39.053,1,39.053,4,39.053,0
39.054,0,39.054,1,39.054,3,39.054,1
39.055,0,39.055,1,39.055,4,39.055,0
39.056,0,39.056,0,39.056,2,39.056,1
39.057,1,39.057,0,39.057,0,39.057,0
39.058,0,39.058,0,39.058,2,39.058,2
39.059,0,39.059,1,39.059,3,39.059,0
39.06,2,39.06,0,39.06,0,39.06,0
39.061,0,39.061,0,39.061,0,39.061,0
39.062,0,39.062,0,39.062,0,39.062,0
39.063,0,39.063,0,39.063,0,39.063,0
39.064,0,39.064,0,39.064,0,39.064,2
39.065,0,39.065,1,39.065,0,39.065,0
39.066,0,39.066,0,39.066,0,39.066,0
39.067,0,39.067,0,39.067,0,39.067,0
39.068,0,39.068,0,39.068,0,39.068,0
39.069,0,39.069,0,39.069,0,39.069,0
39.07,0,39.07,0,39.07,0,39.07,0
39.071,1,39.071,0,39.071,0,39.071,0
39.072,0,39.072,0,39.072,1,39.072,2
39.073,0,39.073,1,39.073,4,39.073,0
39.074,0,39.074,1,39.074,3,39.074,1
39.075,0,39.075,1,39.075,4,39.075,0
39.076,0,39.076,0,39.076,2,39.076,1
39.077,1,39.077,0,39.077,0,39.077,0
39.078,0,39.078,0,39.078,2,39.078,2
39.079,0,39.079,1,39.079,3,39.079,0
39.08,2,39.08,0,39.08,2,39.08,0
39.081,0,39.081,0,39.081,0,39.081,0
39.082,0,39.082,0,39.082,0,39.082,0
39.083,0,39.083,0,39.083,0,39.083,0
39.084,0,39.084,0,39.084,1,39.084,1
39.085,0,39.085,0,39.085,0,39.085,0
39.086,0,39.086,0,39.086,0,39.086,0
39.087,0,39.087,0,39.087,0,39.087,0
39.088,0,39.088,0,39.088,0,39.088,0
39.089,0,39.089,0,39.089,0,39.089,0
39.09,0,39.09,0,39.09,0,39.09,0
39.091,1,39.091,0,39.091,0,39.091,0
39.092,0,39.092,0,39.092,1,39.092,2
39.093,0,39.093,1,39.093,4,39.093,0
39.094,0,39.094,1,39.094,4,39.094,1
39.095,0,39.095,1,39.095,3,39.095,0
39.096,0,39.096,0,39.096,2,39.096,1
39.097,1,39.097,0,39.097,0,39.097,0
39.098,0,39.098,0,39.098,2,39.098,1
39.099,0,39.099,1,39.099,3,39.099,0
39.1,2,39.1,0,39.1,0,39.1,1
39.101,0,39.101,0,39.101,0,39.101,0
39.102,0,39.102,0,39.102,0,39.102,0
39.103,0,39.103,0,39.103,0,39.103,0
39.104,0,39.104,0,39.104,0,39.104,0
39.105,0,39.105,0,39.105,0,39.105,0
39.106,0,39.106,0,39.106,0,39.106,0
39.107,0,39.107,0,39.107,0,39.107,0
39.108,0,39.108,0,39.108,0,39.108,0
39.109,0,39.109,0,39.109,0,39.109,0
39.11,0,39.11,0,39.11,0,39.11,0
39.111,1,39.111,0,39.111,0,39.111,0
39.112,0,39.112,0,39.112,1,39.112,2
39.113,0,39.113,1,39.113,4,39.113,0
39.114,0,39.114,1,39.114,4,39.114,1
39.115,0,39.115,1,39.115,3,39.115,0
39.116,0,39.116,0,39.116,2,39.116,1
39.117,1,39.117,0,39.117,0,39.117,0
39.118,0,39.118,0,39.118,2,39.118,1
39.119,0,39.119,1,39.119,3,39.119,0
39.12,2,39.12,0,39.12,0,39.12,0
39.121,0,39.121,0,39.121,0,39.121,0
39.122,0,39.122,0,39.122,0,39.122,0
39.123,0,39.123,0,39.123,0,39.123,0
39.124,0,39.124,0,39.124,0,39.124,0
39.125,0,39.125,0,39.125,0,39.125,0
39.126,0,39.126,0,39.126,0,39.126,0
39.127,0,39.127,0,39.127,0,39.127,0
39.128,0,39.128,0,39.128,0,39.128,0
39.129,0,39.129,0,39.129,0,39.129,0
39.13,0,39.13,0,39.13,0,39.13,0
39.131,1,39.131,0,39.131,0,39.131,0
39.132,0,39.132,0,39.132,1,39.132,2
39.133,0,39.133,1,39.133,4,39.133,0
39.134,0,39.134,1,39.134,4,39.134,1
39.135,0,39.135,1,39.135,3,39.135,0
39.136,0,39.136,0,39.136,2,39.136,1
39.137,1,39.137,0,39.137,0,39.137,0
39.138,0,39.138,0,39.138,2,39.138,2
39.139,0,39.139,1,39.139,3,39.139,0
39.14,2,39.14,0,39.14,0,39.14,0
39.141,0,39.141,0,39.141,0,39.141,0
39.142,0,39.142,0,39.142,0,39.142,0
39.143,0,39.143,0,39.143,0,39.143,0
39.144,0,39.144,0,39.144,0,39.144,1
39.145,0,39.145,1,39.145,0,39.145,0
39.146,0,39.146,0,39.146,0,39.146,0
39.147,0,39.147,0,39.147,0,39.147,0
39.148,0,39.148,0,39.148,0,39.148,0
39.149,0,39.149,0,39.149,0,39.149,0
39.15,0,39.15,0,39.15,0,39.15,0
39.151,1,39.151,0,39.151,0,39.151,0
39.152,0,39.152,0,39.152,1,39.152,2
39.153,0,39.153,1,39.153,4,39.153,0
39.154,0,39.154,1,39.154,4,39.154,1
39.155,0,39.155,1,39.155,3,39.155,0
39.156,0,39.156,0,39.156,2,39.156,1
39.157,1,39.157,0,39.157,0,39.157,0
39.158,0,39.158,0,39.158,2,39.158,2
39.159,0,39.159,1,39.159,3,39.159,0
39.16,2,39.16,0,39.16,2,39.16,0
39.161,0,39.161,0,39.161,0,39.161,0
39.162,0,39.162,0,39.162,0,39.162,0
39.163,0,39.163,0,39.163,0,39.163,0
39.164,0,39.164,0,39.164,0,39.164,0
39.165,0,39.165,1,39.165,0,39.165,0
39.166,0,39.166,0,39.166,0,39.166,0
39.167,0,39.167,0,39.167,0,39.167,0
39.168,0,39.168,0,39.168,0,39.168,0
39.169,0,39.169,0,39.169,0,39.169,0
39.17,0,39.17,0,39.17,0,39.17,0
39.171,1,39.171,0,39.171,0,39.171,0
39.172,0,39.172,0,39.172,1,39.172,2
39.173,0,39.173,1,39.173,4,39.173,0
39.174,0,39.174,1,39.174,3,39.174,1
39.175,0,39.175,1,39.175,4,39.175,0
39.176,0,39.176,0,39.176,2,39.176,1
39.177,1,39.177,0,39.177,0,39.177,0
39.178,0,39.178,0,39.178,2,39.178,1
39.179,0,39.179,1,39.179,3,39.179,0
39.18,2,39.18,0,39.18,2,39.18,0
39.181,0,39.181,0,39.181,0,39.181,0
39.182,0,39.182,0,39.182,0,39.182,0
39.183,0,39.183,0,39.183,0,39.183,0
39.184,0,39.184,0,39.184,0,39.184,0
39.185,0,39.185,1,39.185,0,39.185,0
39.186,0,39.186,0,39.186,0,39.186,0
39.187,0,39.187,0,39.187,0,39.187,0
39.188,0,39.188,0,39.188,0,39.188,0
39.189,0,39.189,0,39.189,0,39.189,0
39.19,0,39.19,0,39.19,0,39.19,0
39.191,1,39.191,0,39.191,0,39.191,0
39.192,0,39.192,0,39.192,1,39.192,2
39.193,0,39.193,1,39.193,4,39.193,0
39.194,0,39.194,1,39.194,4,39.194,1
39.195,0,39.195,1,39.195,3,39.195,0
39.196,0,39.196,0,39.196,2,39.196,1
39.197,1,39.197,0,39.197,0,39.197,0
39.198,0,39.198,0,39.198,2,39.198,1
39.199,0,39.199,1,39.199,3,39.199,0
39.2,2,39.2,0,39.2,0,39.2,0
39.201,0,39.201,0,39.201,0,39.201,0
39.202,0,39.202,0,39.202,0,39.202,0
39.203,0,39.203,0,39.203,0,39.203,0
39.204,0,39.204,0,39.204,0,39.204,0
39.205,0,39.205,0,39.205,0,39.205,0
39.206,0,39.206,0,39.206,0,39.206,0
39.207,0,39.207,0,39.207,0,39.207,0
39.208,0,39.208,0,39.208,0,39.208,0
39.209,0,39.209,0,39.209,0,39.209,0
39.21,0,39.21,0,39.21,0,39.21,0
39.211,1,39.211,0,39.211,0,39.211,0
39.212,0,39.212,0,39.212,1,39.212,2
39.213,0,39.213,1,39.213,4,39.213,0
39.214,0,39.214,1,39.214,3,39.214,1
39.215,0,39.215,1,39.215,4,39.215,0
39.216,0,39.216,0,39.216,2,39.216,1
39.217,1,39.217,0,39.217,0,39.217,0
39.218,0,39.218,0,39.218,2,39.218,1
39.219,0,39.219,1,39.219,3,39.219,0
39.22,2,39.22,0,39.22,2,39.22,0
39.221,0,39.221,0,39.221,0,39.221,0
39.222,0,39.222,0,39.222,0,39.222,0
39.223,0,39.223,0,39.223,0,39.223,0
39.224,0,39.224,0,39.224,0,39.224,0
39.225,0,39.225,0,39.225,0,39.225,0
39.226,0,39.226,0,39.226,0,39.226,0
39.227,0,39.227,0,39.227,0,39.227,0
39.228,0,39.228,0,39.228,0,39.228,0
39.229,0,39.229,0,39.229,0,39.229,0
39.23,0,39.23,0,39.23,0,39.23,0
39.231,1,39.231,0,39.231,0,39.231,0
39.232,0,39.232,0,39.232,1,39.232,2
39.233,0,39.233,1,39.233,4,39.233,0
39.234,0,39.234,1,39.234,4,39.234,1
39.235,0,39.235,1,39.235,3,39.235,0
39.236,0,39.236,0,39.236,2,39.236,1
39.237,1,39.237,0,39.237,0,39.237,0
39.238,0,39.238,0,39.238,2,39.238,1
39.239,0,39.239,1,39.239,3,39.239,0
39.24,2,39.24,0,39.24,2,39.24,0
39.241,0,39.241,0,39.241,0,39.241,0
39.242,0,39.242,0,39.242,0,39.242,0
39.243,0,39.243,0,39.243,0,39.243,0
39.244,0,39.244,0,39.244,0,39.244,0
39.245,0,39.245,1,39.245,0,39.245,0
39.246,0,39.246,0,39.246,0,39.246,0
39.247,0,39.247,0,39.247,0,39.247,0
39.248,0,39.248,0,39.248,0,39.248,0
39.249,0,39.249,0,39.249,0,39.249,0
39.25,0,39.25,0,39.25,0,39.25,0
39.251,1,39.251,0,39.251,0,39.251,0
39.252,0,39.252,0,39.252,1,39.252,2
39.253,0,39.253,1,39.253,4,39.253,0
39.254,0,39.254,1,39.254,3,39.254,1
39.255,0,39.255,1,39.255,4,39.255,0
39.256,0,39.256,0,39.256,2,39.256,1
39.257,1,39.257,0,39.257,0,39.257,0
39.258,0,39.258,0,39.258,2,39.258,2
39.259,0,39.259,1,39.259,3,39.259,0
39.26,2,39.26,0,39.26,2,39.26,0
39.261,0,39.261,0,39.261,0,39.261,0
39.262,0,39.262,0,39.262,0,39.262,0
39.263,0,39.263,0,39.263,0,39.263,0
39.264,0,39.264,0,39.264,0,39.264,0
39.265,0,39.265,1,39.265,0,39.265,0
39.266,0,39.266,0,39.266,0,39.266,0
39.267,0,39.267,0,39.267,0,39.267,0
39.268,0,39.268,0,39.268,0,39.268,0
39.269,0,39.269,0,39.269,0,39.269,0
39.27,0,39.27,0,39.27,0,39.27,0
39.271,1,39.271,0,39.271,0,39.271,0
39.272,0,39.272,0,39.272,1,39.272,2
39.273,0,39.273,1,39.273,4,39.273,0
39.274,0,39.274,1,39.274,3,39.274,1
39.275,0,39.275,1,39.275,4,39.275,0
39.276,0,39.276,0,39.276,2,39.276,1
39.277,1,39.277,0,39.277,0,39.277,0
39.278,0,39.278,0,39.278,2,39.278,1
39.279,0,39.279,1,39.279,3,39.279,0
39.28,2,39.28,0,39.28,0,39.28,0
39.281,0,39.281,0,39.281,0,39.281,0
39.282,0,39.282,0,39.282,0,39.282,0
39.283,0,39.283,0,39.283,0,39.283,0
39.284,0,39.284,0,39.284,0,39.284,1
39.285,0,39.285,0,39.285,0,39.285,0
39.286,0,39.286,0,39.286,0,39.286,0
39.287,0,39.287,0,39.287,0,39.287,0
39.288,0,39.288,0,39.288,0,39.288,0
39.289,0,39.289,0,39.289,0,39.289,0
39.29,0,39.29,0,39.29,0,39.29,0
39.291,1,39.291,0,39.291,0,39.291,0
39.292,0,39.292,0,39.292,1,39.292,2
39.293,0,39.293,1,39.293,4,39.293,0
39.294,0,39.294,1,39.294,3,39.294,1
39.295,0,39.295,1,39.295,4,39.295,0
39.296,0,39.296,0,39.296,2,39.296,1
39.297,1,39.297,0,39.297,0,39.297,0
39.298,0,39.298,0,39.298,2,39.298,1
39.299,0,39.299,1,39.299,3,39.299,0
39.3,2,39.3,0,39.3,2,39.3,0
39.301,0,39.301,0,39.301,0,39.301,0
39.302,0,39.302,0,39.302,0,39.302,0
39.303,0,39.303,0,39.303,0,39.303,0
39.304,0,39.304,0,39.304,0,39.304,1
39.305,0,39.305,0,39.305,0,39.305,0
39.306,0,39.306,0,39.306,0,39.306,0
39.307,0,39.307,0,39.307,0,39.307,0
39.308,0,39.308,0,39.308,0,39.308,0
39.309,0,39.309,0,39.309,0,39.309,0
39.31,0,39.31,0,39.31,0,39.31,0
39.311,1,39.311,0,39.311,0,39.311,0
39.312,0,39.312,0,39.312,1,39.312,2
39.313,0,39.313,1,39.313,4,39.313,0
39.314,0,39.314,1,39.314,3,39.314,1
39.315,0,39.315,1,39.315,4,39.315,0
39.316,0,39.316,0,39.316,2,39.316,1
39.317,1,39.317,0,39.317,0,39.317,0
39.318,0,39.318,0,39.318,2,39.318,1
39.319,0,39.319,1,39.319,3,39.319,0
39.32,2,39.32,0,39.32,0,39.32,0
39.321,0,39.321,0,39.321,0,39.321,0
39.322,0,39.322,0,39.322,0,39.322,0
39.323,0,39.323,0,39.323,0,39.323,0
39.324,0,39.324,0,39.324,0,39.324,1
39.325,0,39.325,0,39.325,0,39.325,0
39.326,0,39.326,0,39.326,0,39.326,0
39.327,0,39.327,0,39.327,0,39.327,0
39.328,0,39.328,0,39.328,0,39.328,0
39.329,0,39.329,0,39.329,0,39.329,0
39.33,0,39.33,0,39.33,0,39.33,0
39.331,1,39.331,0,39.331,0,39.331,0
39.332,0,39.332,0,39.332,1,39.332,2
39.333,0,39.333,1,39.333,4,39.333,0
39.334,0,39.334,1,39.334,4,39.334,1
39.335,0,39.335,1,39.335,3,39.335,0
39.336,0,39.336,0,39.336,2,39.336,1
39.337,1,39.337,0,39.337,0,39.337,0
39.338,0,39.338,0,39.338,2,39.338,1
39.339,0,39.339,2,39.339,3,39.339,0
39.34,2,39.34,0,39.34,0,39.34,0
39.341,0,39.341,0,39.341,0,39.341,0
39.342,0,39.342,0,39.342,0,39.342,0
39.343,0,39.343,0,39.343,0,39.343,0
39.344,0,39.344,0,39.344,0,39.344,0
39.345,0,39.345,0,39.345,0,39.345,0
39.346,0,39.346,0,39.346,0,39.346,0
39.347,0,39.347,0,39.347,0,39.347,0
39.348,0,39.348,0,39.348,0,39.348,0
39.349,0,39.349,0,39.349,0,39.349,0
39.35,0,39.35,0,39.35,0,39.35,0
39.351,1,39.351,0,39.351,0,39.351,0
39.352,0,39.352,0,39.352,1,39.352,2
39.353,0,39.353,1,39.353,4,39.353,0
39.354,0,39.354,1,39.354,4,39.354,1
39.355,0,39.355,1,39.355,3,39.355,0
39.356,0,39.356,0,39.356,2,39.356,1
39.357,1,39.357,0,39.357,0,39.357,0
39.358,0,39.358,0,39.358,2,39.358,1
39.359,0,39.359,1,39.359,3,39.359,0
39.36,2,39.36,0,39.36,0,39.36,0
39.361,0,39.361,0,39.361,0,39.361,0
39.362,0,39.362,0,39.362,0,39.362,0
39.363,0,39.363,0,39.363,0,39.363,0
39.364,0,39.364,0,39.364,1,39.364,0
39.365,0,39.365,1,39.365,0,39.365,0
39.366,0,39.366,0,39.366,0,39.366,0
39.367,0,39.367,0,39.367,0,39.367,0
39.368,0,39.368,0,39.368,0,39.368,0
39.369,0,39.369,0,39.369,0,39.369,0
39.37,0,39.37,0,39.37,0,39.37,0
39.371,1,39.371,0,39.371,0,39.371,0
39.372,0,39.372,0,39.372,1,39.372,2
39.373,0,39.373,1,39.373,4,39.373,0
39.374,0,39.374,1,39.374,4,39.374,1
39.375,0,39.375,1,39.375,2,39.375,0
39.376,0,39.376,0,39.376,1,39.376,1
39.377,1,39.377,0,39.377,0,39.377,0
39.378,0,39.378,0,39.378,2,39.378,1
39.379,0,39.379,1,39.379,3,39.379,0
39.38,2,39.38,0,39.38,0,39.38,0
39.381,0,39.381,0,39.381,0,39.381,0
39.382,0,39.382,0,39.382,0,39.382,0
39.383,0,39.383,0,39.383,0,39.383,0
39.384,0,39.384,0,39.384,1,39.384,0
39.385,0,39.385,0,39.385,0,39.385,0
39.386,0,39.386,0,39.386,0,39.386,0
39.387,0,39.387,0,39.387,0,39.387,0
39.388,0,39.388,0,39.388,0,39.388,0
39.389,0,39.389,0,39.389,0,39.389,0
39.39,0,39.39,0,39.39,0,39.39,0
39.391,1,39.391,0,39.391,0,39.391,0
39.392,0,39.392,0,39.392,1,39.392,2
39.393,0,39.393,1,39.393,4,39.393,0
39.394,0,39.394,1,39.394,4,39.394,1
39.395,0,39.395,1,39.395,2,39.395,0
39.396,0,39.396,0,39.396,1,39.396,1
39.397,1,39.397,0,39.397,0,39.397,0
39.398,0,39.398,0,39.398,2,39.398,1
39.399,0,39.399,1,39.399,1,39.399,0
39.4,2,39.4,0,39.4,0,39.4,0
39.401,0,39.401,0,39.401,0,39.401,0
39.402,0,39.402,0,39.402,0,39.402,0
39.403,0,39.403,0,39.403,0,39.403,0
39.404,0,39.404,0,39.404,0,39.404,0
39.405,0,39.405,0,39.405,1,39.405,0
39.406,0,39.406,0,39.406,0,39.406,0
39.407,0,39.407,0,39.407,0,39.407,0
39.408,0,39.408,0,39.408,0,39.408,0
39.409,0,39.409,0,39.409,0,39.409,0
39.41,0,39.41,0,39.41,0,39.41,0
39.411,1,39.411,0,39.411,0,39.411,0
39.412,0,39.412,0,39.412,1,39.412,2
39.413,0,39.413,1,39.413,4,39.413,0
39.414,0,39.414,1,39.414,4,39.414,1
39.415,0,39.415,1,39.415,2,39.415,0
39.416,0,39.416,0,39.416,1,39.416,1
39.417,1,39.417,0,39.417,0,39.417,0
39.418,0,39.418,0,39.418,2,39.418,1
39.419,0,39.419,1,39.419,1,39.419,0
39.42,2,39.42,0,39.42,0,39.42,0
39.421,0,39.421,0,39.421,0,39.421,0
39.422,0,39.422,0,39.422,0,39.422,0
39.423,0,39.423,0,39.423,0,39.423,0
39.424,0,39.424,0,39.424,0,39.424,0
39.425,0,39.425,0,39.425,0,39.425,0
39.426,0,39.426,0,39.426,0,39.426,0
39.427,0,39.427,0,39.427,0,39.427,0
39.428,0,39.428,0,39.428,0,39.428,0
39.429,0,39.429,0,39.429,0,39.429,0
39.43,0,39.43,0,39.43,0,39.43,0
39.431,1,39.431,0,39.431,0,39.431,0
39.432,0,39.432,0,39.432,1,39.432,2
39.433,0,39.433,1,39.433,4,39.433,0
39.434,0,39.434,1,39.434,4,39.434,1
39.435,0,39.435,1,39.435,2,39.435,0
39.436,0,39.436,0,39.436,1,39.436,1
39.437,1,39.437,0,39.437,0,39.437,0
39.438,0,39.438,0,39.438,2,39.438,1
39.439,0,39.439,1,39.439,3,39.439,0
39.44,2,39.44,0,39.44,0,39.44,0
39.441,0,39.441,0,39.441,0,39.441,0
39.442,0,39.442,0,39.442,0,39.442,0
39.443,0,39.443,0,39.443,0,39.443,0
39.444,0,39.444,0,39.444,0,39.444,0
39.445,0,39.445,0,39.445,0,39.445,0
39.446,0,39.446,0,39.446,0,39.446,0
39.447,0,39.447,0,39.447,0,39.447,0
39.448,0,39.448,0,39.448,0,39.448,0
39.449,0,39.449,0,39.449,0,39.449,0
39.45,0,39.45,0,39.45,0,39.45,0
39.451,1,39.451,0,39.451,0,39.451,0
39.452,0,39.452,0,39.452,1,39.452,2
39.453,0,39.453,1,39.453,4,39.453,0
39.454,0,39.454,1,39.454,4,39.454,1
39.455,0,39.455,1,39.455,2,39.455,0
39.456,0,39.456,0,39.456,1,39.456,1
39.457,1,39.457,0,39.457,0,39.457,0
39.458,0,39.458,0,39.458,2,39.458,1
39.459,0,39.459,1,39.459,1,39.459,0
39.46,2,39.46,0,39.46,0,39.46,0
39.461,0,39.461,0,39.461,0,39.461,0
39.462,0,39.462,0,39.462,0,39.462,0
39.463,0,39.463,0,39.463,0,39.463,0
39.464,0,39.464,0,39.464,1,39.464,0
39.465,0,39.465,0,39.465,0,39.465,0
39.466,0,39.466,0,39.466,0,39.466,0
39.467,0,39.467,0,39.467,0,39.467,0
39.468,0,39.468,0,39.468,0,39.468,0
39.469,0,39.469,0,39.469,0,39.469,0
39.47,0,39.47,0,39.47,0,39.47,0
39.471,1,39.471,0,39.471,0,39.471,0
39.472,0,39.472,0,39.472,1,39.472,2
39.473,0,39.473,1,39.473,4,39.473,0
39.474,0,39.474,1,39.474,4,39.474,1
39.475,0,39.475,1,39.475,2,39.475,0
39.476,0,39.476,0,39.476,1,39.476,1
39.477,1,39.477,0,39.477,0,39.477,0
39.478,0,39.478,0,39.478,2,39.478,1
39.479,0,39.479,2,39.479,1,39.479,0
39.48,2,39.48,0,39.48,0,39.48,0
39.481,0,39.481,0,39.481,0,39.481,0
39.482,0,39.482,0,39.482,0,39.482,0
39.483,0,39.483,0,39.483,0,39.483,0
39.484,0,39.484,0,39.484,0,39.484,1
39.485,0,39.485,0,39.485,0,39.485,0
39.486,0,39.486,0,39.486,0,39.486,0
39.487,0,39.487,0,39.487,0,39.487,0
39.488,0,39.488,0,39.488,0,39.488,0
39.489,0,39.489,0,39.489,0,39.489,0
39.49,0,39.49,0,39.49,0,39.49,0
39.491,1,39.491,0,39.491,0,39.491,0
39.492,0,39.492,0,39.492,1,39.492,2
39.493,0,39.493,1,39.493,4,39.493,0
39.494,0,39.494,1,39.494,4,39.494,1
39.495,0,39.495,1,39.495,2,39.495,0
39.496,0,39.496,0,39.496,1,39.496,1
39.497,1,39.497,0,39.497,0,39.497,0
39.498,0,39.498,0,39.498,2,39.498,1
39.499,0,39.499,1,39.499,1,39.499,0
39.5,2,39.5,0,39.5,0,39.5,0
39.501,0,39.501,0,39.501,0,39.501,0
39.502,0,39.502,0,39.502,0,39.502,0
39.503,0,39.503,0,39.503,0,39.503,0
39.504,0,39.504,0,39.504,0,39.504,0
39.505,0,39.505,0,39.505,1,39.505,0
39.506,0,39.506,0,39.506,0,39.506,0
39.507,0,39.507,0,39.507,0,39.507,0
39.508,0,39.508,0,39.508,0,39.508,0
39.509,0,39.509,0,39.509,0,39.509,0
39.51,0,39.51,0,39.51,0,39.51,0
39.511,1,39.511,0,39.511,0,39.511,0
39.512,0,39.512,0,39.512,1,39.512,2
39.513,0,39.513,1,39.513,4,39.513,0
39.514,0,39.514,1,39.514,4,39.514,1
39.515,0,39.515,1,39.515,2,39.515,0
39.516,0,39.516,0,39.516,1,39.516,1
39.517,1,39.517,0,39.517,0,39.517,0
39.518,0,39.518,0,39.518,2,39.518,1
39.519,0,39.519,1,39.519,1,39.519,0
39.52,2,39.52,0,39.52,2,39.52,0
39.521,0,39.521,0,39.521,0,39.521,0
39.522,0,39.522,0,39.522,0,39.522,0
39.523,0,39.523,0,39.523,0,39.523,0
39.524,0,39.524,0,39.524,0,39.524,0
39.525,0,39.525,0,39.525,0,39.525,0
39.526,0,39.526,0,39.526,0,39.526,0
